GLOBAL ID,REPORTING YEAR,REPORTING MONTH,NON OPERATIONAL,INFLUENT VOLUME,INFLUENT TYPE,INFLUENT TYPE EST EXPLANATION,EFF NOT WITHIN 20 EXPLANATION,INFLUENT 0 EXPLANATION,WWTP 1,WWTP VOL 1,WWTP 2,WWTP VOL 2,WWTP 3,WWTP VOL 3,WWTP 4,WWTP VOL 4,WWTP 5,WWTP VOL 5
WDR100037396,2019,6,NA,128.6,metered,NA,pulling recycled water from storage reservoir,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100037396,2019,8,NA,119.7,metered,NA,pulling Recycled water from storage reservoir,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100037396,2019,9,NA,114.5,metered,NA,pulling recycled water from storage reservoir,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100037396,2019,10,NA,117.9,metered,NA,pulling water from recycled water storage reservoir,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100037396,2019,11,NA,127.7,metered,NA,some recycled water put into wet season storage reservoir,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100039533,2019,1,NA,26.58,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100039533,2019,6,NA,10.12,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100039533,2019,12,NA,21.28,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100045342,2019,1,NA,633.822,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051519,2019,1,NA,169,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100045342,2019,2,NA,579.822,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100045342,2019,3,NA,639.08,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030531,2019,2,NA,154,metered,NA,Water is stored during winter months,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027156,2019,2,NA,36.4,metered,NA,Rain water added to influent due to the seven acres of surface area in and around treatment ponds.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027156,2019,6,NA,11.1,metered,NA,Evaporation from five acres of treatment pond surface areas in the sun.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030531,2019,9,NA,157,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027156,2019,10,NA,9.9,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033117,2019,3,NA,26.75,metered,NA,Due to seasonal pumping most water stored in pond#4,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033117,2019,8,NA,12.69,metered,NA,Effluent pumping season- draw down storage pond #4,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033117,2019,11,NA,11.49,metered,NA,Effluent pumping season- draw down storage pond #4,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033117,2019,12,NA,18.51,metered,NA,Due to season discharge requirements water in pond #4 storage,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051519,2019,5,NA,114,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051519,2019,2,NA,199,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051519,2019,4,NA,118,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051519,2019,6,NA,98,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051519,2019,8,NA,95,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051519,2019,9,NA,88,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100045342,2019,4,NA,636.451,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051519,2019,10,NA,88,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051519,2019,11,NA,91,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051519,2019,12,NA,111,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100045342,2019,9,NA,605.454,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100045342,2019,10,NA,621.791,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100045342,2019,11,NA,611.702,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100045342,2019,12,NA,651.061,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035243,2019,2,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035243,2019,10,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035243,2020,1,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027452,2019,1,NA,3.52,metered,NA,Should only have (1) discharge line but can't figure out how to remove 2nd line,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051533,2019,1,NA,108.4788,metered,NA,"INF-001 is a parshall flume and EFF-001 is a contracted weir.  The lower the flows are, the greater this difference is. This has led us to believe that the accuracy of the effluent flow meter at low flows is the issue. The District has the construction of a redesigned effluent flow meter scheduled for approximately early April 2020.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051533,2019,2,NA,161.1745,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051533,2019,3,NA,172.4312,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051533,2019,4,NA,108.9032,metered,NA,"INF-001 is a parshall flume and EFF-001 is a contracted weir.  The lower the flows are, the greater this difference is. This has led us to believe that the accuracy of the effluent flow meter at low flows is the issue. The District has the construction of a redesigned effluent flow meter scheduled for approximately early April 2020.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051533,2019,5,NA,113.9828,metered,NA,"INF-001 is a parshall flume and EFF-001 is a contracted weir.  The lower the flows are, the greater this difference is. This has led us to believe that the accuracy of the effluent flow meter at low flows is the issue. The District has the construction of a redesigned effluent flow meter scheduled for approximately early April 2020.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051533,2019,6,NA,81.0859,metered,NA,"INF-001 is a parshall flume and EFF-001 is a contracted weir.  The lower the flows are, the greater this difference is. This has led us to believe that the accuracy of the effluent flow meter at low flows is the issue. The District has the construction of a redesigned effluent flow meter scheduled for approximately early April 2020.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051533,2019,7,NA,72.1923,metered,NA,"INF-001 is a parshall flume and EFF-001 is a contracted weir.  The lower the flows are, the greater this difference is. This has led us to believe that the accuracy of the effluent flow meter at low flows is the issue. The District has the construction of a redesigned effluent flow meter scheduled for approximately early April 2020.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051634,2019,6,NA,43.07,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100037216,2019,9,NA,5.7,metered,NA,Irrigation Season - stored Disinfected Secondary Effluent applied to Agriculture Fields,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051562,2019,4,NA,1249.7,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051562,2019,9,NA,1148.4,metered,NA,"The Sunnyvale Water Pollution Control Plant (Global ID NPD100051562) has 440 acres of Oxidation Ponds that form the backbone of its secondary treatment process. In doing so, they also create tremendous storage capacity, such that what comes into the plant doesn&#8217;t necessarily go out in the same day, week, or even month. They actually average a 30-45 day detention time. Due to their large surface area, evaporation rates are also high especially in the warmer months, further confounding influent and effluent flow rates.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051618,2019,4,NA,242.7,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051618,2019,9,NA,237.8,metered,NA,Facility has a 62 million gallon secondary treated storage reservoir,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100026851,2019,4,NA,237.88,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100000609,2019,1,NA,0.76,estimated,no inf meter,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027318,2019,6,NA,203.47,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100001039,2019,1,NA,810,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100001067,2019,6,NA,5.98,estimated,Influent flow is considered equal to effluent flow because influent flow is not separately measured.,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100001067,2019,11,NA,6.2,estimated,Influent flow is considered equal to effluent flow because influent flow is not separately measured.,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100001083,2019,1,NA,6233.73,metered,NA,"Total effluent discharge flow volume is not within 10% of the treatment plant influent flow volume due to different meters used for each flow measurement with inherent metering differences, discharge flow does not include sludge and other waste produced during the treatment process that are conveyed offsite for further treatment, and other factors.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027318,2019,12,NA,203.19,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100006793,2019,1,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051610,2019,1,NA,342.2,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051610,2019,4,NA,310,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051610,2019,6,NA,227.1,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051610,2019,8,NA,193.3,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051634,2019,8,NA,58.46,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051610,2019,10,NA,199.5,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051610,2019,11,NA,201.9,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035075,2019,9,NA,298,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051534,2019,3,NA,173,metered,NA,Discharge is from a reservoir. Difference is from lowering pond level.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051501,2019,4,NA,104,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051501,2019,5,NA,114,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051501,2019,6,NA,107,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051501,2019,11,NA,120,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051501,2019,12,NA,144,metered,NA,Increase flow due rainfall during the month. Flow was diverted to storage lagoons and feed back slowly.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051592,2019,2,NA,227.9,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051592,2019,3,NA,265.9,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051592,2019,6,NA,146,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051592,2019,8,NA,120,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051605,2019,7,NA,73,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032821,2019,1,NA,248.3,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032821,2019,2,NA,241.46,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032821,2019,7,NA,244.5,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032821,2019,9,NA,238.45,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100034743,2019,7,NA,3.53,metered,NA,Increased aeration retention time.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051515,2019,1,NA,89.716,metered,NA,NPDES permit restricted effluent flow into NAPA River to 50:1 minimum dilution ratio.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051515,2019,2,NA,142.743,metered,NA,NPDES permit restricted effluent flow into NAPA River to 50:1 minimum dilution ratio.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051515,2019,6,NA,35.97,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051585,2019,6,NA,431.8,metered,NA,Prohibition of discharge.  Balance of effluent stored in ponds.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051585,2019,8,NA,408.9,metered,NA,Prohibition of discharge.  Balance of effluent stored in ponds.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051585,2019,10,NA,400.8,metered,NA,Discharged effluent from storage ponds,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051585,2019,11,NA,390,metered,NA,Balance of effluent stored in ponds,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030780,2019,5,NA,2.53,estimated,estimated from hour meters on lift station pumps,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030780,2019,6,NA,2.78,estimated,estimated from hour meters on lift station pumps,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051558,2019,4,NA,45.01,metered,NA,Discovered influent meter malfunction which was repaired in July.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051591,2019,11,NA,345.374,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051845,2019,5,NA,856,metered,NA,During the dry weather season river discharge is prohibited. Influent flow in excess of the recycled water demand is stored in Oxidation Ponds until recycled water demand increases above the plant influent flow when it is used to make up the difference.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051553,2019,9,NA,4599.77,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100039533,2019,2,NA,29.86,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100039533,2019,5,NA,13.12,metered,NA,Potable process control water is not metered.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030531,2019,8,NA,161,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027156,2019,4,NA,19.9,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033117,2019,4,NA,15.59,metered,NA,Due to seasonal pumping most water in pond #4 storage,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033117,2019,5,NA,16.93,metered,NA,Due to seasonal pumping most water in pond#4 storage,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033117,2019,6,NA,13.01,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033117,2019,7,NA,13.15,metered,NA,Effluent pumping season- draw down storage pond #4,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033117,2019,9,NA,11.99,metered,NA,Effluent discharge season- draw down storage level in pond #4,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033117,2019,10,NA,11.33,metered,NA,Effluent pumping season- draw storage down,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051634,2019,4,NA,39.69,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051634,2019,5,NA,41.53,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051519,2019,3,NA,193,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051519,2019,7,NA,98,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100045342,2019,5,NA,634.301,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100045342,2019,6,NA,615.997,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100045342,2019,7,NA,625.368,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100045342,2019,8,NA,628.844,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030531,2020,1,NA,163,metered,NA,Water stored during winter months,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030531,2020,2,NA,147,metered,NA,Water stored during winter months,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051557,2019,1,NA,48.5179,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035243,2019,1,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035243,2019,3,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035243,2019,4,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035243,2019,5,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035243,2019,6,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035243,2019,7,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035243,2019,8,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035243,2019,9,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035243,2019,11,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035243,2019,12,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035243,2020,2,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051533,2019,8,NA,66.9169,metered,NA,"INF-001 is a parshall flume and EFF-001 is a contracted weir.  The lower the flows are, the greater this difference is. This has led us to believe that the accuracy of the effluent flow meter at low flows is the issue. The District has the construction of a redesigned effluent flow meter scheduled for approximately early April 2020.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051533,2019,9,NA,61.8502,metered,NA,"INF-001 is a parshall flume and EFF-001 is a contracted weir.  The lower the flows are, the greater this difference is. This has led us to believe that the accuracy of the effluent flow meter at low flows is the issue. The District has the construction of a redesigned effluent flow meter scheduled for approximately early April 2020.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051533,2019,10,NA,60.0396,metered,NA,"INF-001 is a parshall flume and EFF-001 is a contracted weir.  The lower the flows are, the greater this difference is. This has led us to believe that the accuracy of the effluent flow meter at low flows is the issue. The District has the construction of a redesigned effluent flow meter scheduled for approximately early April 2020.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051533,2019,11,NA,64.9805,metered,NA,"INF-001 is a parshall flume and EFF-001 is a contracted weir.  The lower the flows are, the greater this difference is. This has led us to believe that the accuracy of the effluent flow meter at low flows is the issue. The District has the construction of a redesigned effluent flow meter scheduled for approximately early April 2020.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051533,2019,12,NA,77.6856,metered,NA,"INF-001 is a parshall flume and EFF-001 is a contracted weir.  The lower the flows are, the greater this difference is. This has led us to believe that the accuracy of the effluent flow meter at low flows is the issue. The District has the construction of a redesigned effluent flow meter scheduled for approximately early April 2020.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051533,2020,1,NA,108.2056,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100006793,2019,9,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100006793,2019,12,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100006793,2019,4,NA,124.14,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051562,2019,3,NA,1497.9,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100001083,2019,3,NA,6553.69,metered,NA,"Total effluent discharge flow volume is not within 10% of the treatment plant influent flow volume due to different meters used for each flow measurement with inherent metering differences, discharge flow does not include sludge and other waste produced during the treatment process that are conveyed offsite for further treatment, and other factors.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051562,2019,6,NA,1184.6,metered,NA,"The Sunnyvale Water Pollution Control Plant (Global ID NPD100051562) has 440 acres of Oxidation Ponds that form the backbone of its secondary treatment process. In doing so, they also create tremendous storage capacity, such that what comes into the plant does not necessarily go out in the same day, week, or even month. They actually average a 30-45 day detention time. Due to their large surface area, evaporation rates are also high especially in the warmer months, further confounding influent and effluent flow rates.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051562,2019,10,NA,1171.7,metered,NA,"The Sunnyvale Water Pollution Control Plant (Global ID NPD100051562) has 440 acres of Oxidation Ponds that form the backbone of its secondary treatment process. In doing so, they also create tremendous storage capacity, such that what comes into the plant doesn&#8217;t necessarily go out in the same day, week, or even month. They actually average a 30-45 day detention time. Due to their large surface area, evaporation rates are also high especially in the warmer months, further confounding influent and effluent flow rates.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100006793,2019,7,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051618,2019,2,NA,369.2,metered,NA,Facility has a 62 million gallon secondary treated storage reservoir.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051618,2019,3,NA,344,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051618,2019,5,NA,281.4,metered,NA,Facility has a 62 million gallon secondary treated storage reservoir,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051618,2019,6,NA,243.4,metered,NA,Facility has a 62 million gallon secondary treated storage reservoir,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051618,2019,11,NA,220.7,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100026851,2019,8,NA,250.38,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100026851,2019,11,NA,249.66,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100026851,2019,12,NA,257.41,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100000609,2019,8,NA,0.78,estimated,no inf flow meter,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027318,2019,2,NA,178.64,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027318,2020,1,NA,199.44,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027318,2020,2,NA,185.91,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027318,2019,11,NA,195.92,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027318,2019,8,NA,219.06,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035075,2019,1,NA,296,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035075,2019,2,NA,242,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035075,2019,3,NA,247,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035075,2019,4,NA,228,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035075,2019,5,NA,238,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035075,2019,6,NA,248,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035075,2019,8,NA,350,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051534,2019,1,NA,144.4,metered,NA,Water discharged from a Reservoir. Level of reservoir was lowered  to get rid of excess water.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051534,2019,7,NA,41.4,metered,NA,Remainder stored in our reservoir.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051534,2019,8,NA,40.7,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051534,2019,9,NA,48.8,metered,NA,Remainder stored in our reservoir.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100039670,2019,3,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
